source,source_venue_id,name,latitude,longitude
cfbd,5960,Lanny and Sharon Martin Stadium,42.058439,-87.670792
cfbd,5996,Wilford Moore Stadium,32.429550,-99.751921
cfbd,5997,Brooks Stadium (NY),40.813271,-73.758104
cfbd,6032,Hovey Field,37.561265,-77.448773
cfbd,6033,Carl Smith Stadium,36.975163,-82.563880
cfbd,6034,Yager Stadium at Moore Bowl,39.033556,-95.701034
cfbd,6035,"Memorial Stadium (Wayne, NE)",42.243746,-97.014509
cfbd,6036,Blue Wahoos Stadium,30.404377,-87.218944
cfbd,6037,Woodforest Bank Stadium,30.185793,-95.446885
cfbd,6040,Key Stadium,39.710018,-86.130841
cfbd,6041,Irwin Belk Complex,35.242169,-80.852514
cfbd,6042,Alumni Stadium (KY),38.192802,-84.852738
cfbd,6045,Dwight T. Reed Stadium,38.560655,-92.174227
cfbd,6046,Meares Stadium,35.827596,-82.553440
cfbd,6047,Leemon Field,38.607609,-89.812856
cfbd,6048,Duane Stadium,42.666343,-71.120236
cfbd,6049,"Memorial Stadium (Wichita Falls, TX)",33.854202,-98.582518
cfbd,6050,Ed Widseth Field,47.796677,-96.609783
cfbd,6051,James S. Malosky Stadium,46.819181,-92.080061
cfbd,6056,B.T. Harvey Stadium,33.745728,-84.416218
cfbd,6060,Grace P. Johnson Stadium,34.689398,-79.204790
cfbd,6065,Cliff Harris Stadium,34.135419,-93.057320
cfbd,6067,Carnie Smith Stadium,37.391001,-94.699757
cfbd,6068,George Williams Athletic Complex,35.789812,-78.619027
cfbd,6069,Husky Stadium,45.547694,-94.150873
cfbd,6071,Jess Dow Field,41.336554,-72.949974
cfbd,6073,Milam Stadium,35.535961,-98.710810
cfbd,6075,W.B. Mason Stadium,42.057291,-71.082381
cfbd,6076,Javelina Stadium,27.528869,-97.880062
cfbd,6077,Stokes Stadium,40.183551,-92.580196
cfbd,6079,Alumni Stadium (VT),44.001737,-73.180299
cfbd,6080,Frank M. Lindsay Field,39.844611,-88.974372
cfbd,6081,Harper Davis Field,32.323606,-90.180829
cfbd,6082,Big Cat Stadium,45.586288,-95.898651
cfbd,6084,April Zorn Memorial Stadium,40.916056,-90.637611
cfbd,6085,Sprague Field,40.858594,-74.201181
cfbd,6086,Rocco Calvo Field,40.630265,-75.376541
cfbd,6088,Schueler Field,39.094114,-84.634813
cfbd,6091,Abel Stadium,40.838439,-96.645596
cfbd,6093,Holmgren Athletic Complex,41.974818,-87.705407
cfbd,6094,Reynolds Field,45.032704,-93.170167
cfbd,6099,Selby Stadium,40.296571,-83.063341
cfbd,6101,"Memorial Stadium (Westerville, OH)",40.128782,-82.937288
cfbd,6102,Sparks Stadium,47.186956,-122.300545
cfbd,6103,Merritt Field,34.099100,-117.710494
cfbd,6104,Baker Stadium,47.259973,-122.482569
cfbd,6105,Day Field,37.764191,-77.477607
cfbd,6106,Ted Runner Stadium,34.067682,-117.165000
cfbd,6109,Ingalls Field,43.839348,-88.832667
cfbd,6111,Cook Stadium,39.484986,-87.325217
cfbd,6112,Richard Wackar Stadium,39.713999,-75.120369
cfbd,6113,Leckonby Stadium,44.587504,-75.164086
cfbd,6114,Sea Gull Stadium,38.341273,-75.602098
cfbd,6116,Shentel Stadium,39.165778,-78.153023
cfbd,6117,Knight Stadium,37.741510,-79.350197
cfbd,6118,Birkelbach Field,30.663153,-97.662402
cfbd,6119,Stagg Field,42.105474,-72.553819
cfbd,6120,Growney Stadium,43.114537,-77.510004
cfbd,6121,Donald J. Schneider Stadium,44.432537,-88.078407
cfbd,6123,Jackson Field,30.358161,-103.652756
cfbd,6124,Amos Alonzo Stagg Field (PA),40.798011,-76.868765
cfbd,6125,Bulldog Stadium (TX),29.575927,-97.985725
cfbd,6131,Jessee/Miller Field,41.749750,-72.689391
cfbd,6132,Trinity University Stadium,29.461691,-98.483508
cfbd,6134,Frank Bailey Field,42.816883,-73.925628
cfbd,6135,Blue Storm Stadium,43.451298,-70.389395
cfbd,6136,Patterson Field,40.194738,-75.454464
cfbd,6137,Walston-Hoover Stadium,42.729572,-92.484344
cfbd,6138,Wilson Field,37.790719,-79.445925
cfbd,6139,Cameron Stadium,40.164210,-80.245761
cfbd,6143,Golden Bear Stadium,42.112880,-72.513472
cfbd,6144,"Alumni Field (Westfield, MA)",42.129221,-72.787523
cfbd,6146,Memorial Field (PA),41.117667,-80.328528
cfbd,6147,"Memorial Stadium (Whittier, CA)",33.978715,-118.025540
cfbd,6149,McCulloch Stadium,44.929627,-123.037662
cfbd,6151,Farley-Lamb Field,42.707880,-73.203057
cfbd,6153,Hanson Stadium,45.526121,-123.111108
cfbd,6177,Alexander Durley Sports Complex,29.720974,-95.362369
cfbd,6202,Cardinal Stadium (DC),38.943371,-77.000851
cfbd,6208,Sirrine Stadium,34.838185,-82.396856
cfbd,6210,Bruce R. Deaton Memorial Field,41.708368,-87.717161
cfbd,6217,W.C. Hawkins Stadium,34.066007,-81.171398
cfbd,6221,Mitchell Stadium,37.250784,-81.243490
cfbd,6222,Lumpkins Stadium,32.414133,-96.834919
cfbd,6241,Spirit Field,33.628253,-112.370387
cfbd,6269,Globe Life Field,32.747642,-97.084105
cfbd,6274,Audi Field,38.868261,-77.012609
cfbd,6283,A.J. Simeon Stadium,36.004450,-80.030839
cfbd,6308,McKinney ISD Stadium,33.157235,-96.660961
cfbd,6501,Allegiant Stadium,36.090736,-115.183330
cfbd,6526,Hancock Whitney Stadium,30.696932,-88.192562
cfbd,6577,SHI Stadium,40.513504,-74.465143
cfbd,7003,Houck Field,37.309339,-89.532204
cfbd,7065,SoFi Stadium,33.953407,-118.339010
cfbd,7079,Laird Stadium,44.461646,-93.158481
cfbd,716,Torero Stadium,32.773062,-117.183688
cfbd,717,Villanova Stadium,40.033010,-75.336639
cfbd,7173,TQL Stadium,39.111179,-84.522229
cfbd,7179,Toyota Field,34.684126,-86.724604
cfbd,7185,"Memorial Stadium (El Dorado, AR)",33.223061,-92.663764
cfbd,721,Bobby Dodd Stadium,33.772476,-84.392959
cfbd,7220,Clarence T.C. Ching Athletics Complex,21.294291,-157.817121
cfbd,7221,Protective Stadium,33.527572,-86.809063
cfbd,7225,Polar Park,42.257269,-71.799964
cfbd,7232,Children's Health Stadium,33.260756,-96.804265
cfbd,7311,Snapdragon Stadium,32.784242,-117.122390
cfbd,7365,Blaine High School,48.992276,-122.736532
cfbd,7422,Municipal Stadium,41.578416,-73.069964
cfbd,7504,Liberty North High School,39.284171,-94.433549
cfbd,7512,St. Francis High School,42.770351,-78.859698
cfbd,7513,O'Hara Field,40.056546,-75.389665
cfbd,7522,Glynn County Stadium,31.185396,-81.479145
cfbd,844,Stambaugh Stadium,41.109486,-80.649551
cfbd,980,Benedetti-Wehrli Stadium,41.769405,-88.145815
mls,0x5g6ojM7O,Shell Energy Stadium,29.752200,-95.352400
mls,0x5gJZjM7O,Chase Stadium,26.193100,-80.161100
mls,2lqRRVnqr0,BMO Field,43.632800,-79.418600
mls,2vQ1eawQrA,Lower.com Field,39.968500,-83.017100
mls,4wM4ez45jB,Energizer Park,38.631200,-90.210500
mls,7vQ7xbOMD1,BMO Stadium,34.013000,-118.285000
mls,9Yqda07QvJ,Lumen Field,47.595200,-122.331600
mls,9YqdkYR5vJ,SeatGeek Stadium,41.764700,-87.806100
mls,9vQ2dvm5K6,Stade Olympique,45.558000,-73.552000
mls,9z5ka6gQA3,Dick's Sporting Goods Park,39.805600,-104.891900
mls,9z5ka8PQA3,Empower Field at Mile High,39.744000,-105.019200
mls,BLMvlGBqxe,Pratt & Whitney Stadium at Rentschler Field,41.759700,-72.618900
mls,EGMP1135aY,ESPN Wide World of Sports Complex,28.337100,-81.556000
mls,EGMPlN4MaY,Rose Bowl,34.161300,-118.167700
mls,KAqB9B75bg,M&T Bank Stadium,39.278000,-76.622700
mls,KAqBVWBqbg,Citi Field,40.756900,-73.845800
mls,KAqBkLJQbg,Nippert Stadium,39.131000,-84.516000
mls,KPqjRnYq6v,FedExField,38.907800,-76.864400
mls,KXMe8pxQ64,Nissan Stadium,36.166400,-86.771400
mls,KXMeOR2q64,Bank of America Stadium,35.225800,-80.853000
mls,NPqxy6XQ9d,Children's Mercy Park,39.121400,-94.821000
mls,NWMW84L5lz,Red Bull Arena,40.736700,-74.150300
mls,NWMW8ZN5lz,Subaru Park,39.832200,-75.378900
mls,NWMW8pj5lz,Stade Saputo,45.563100,-73.552500
mls,NWMWoaeMlz,Mercedes-Benz Stadium,33.755600,-84.400000
mls,Oa5wKLY514,TQL Stadium,39.111400,-84.522200
mls,Oa5wKXY514,Snapdragon Stadium,32.784200,-117.122400
mls,Oa5wY94Q14,Stanford Stadium,37.434400,-122.161100
mls,Vj58BPwQ8n,Buck Shaw Stadium,37.350600,-121.936700
mls,Vj58W84M8n,PayPal Park,37.351400,-121.925000
mls,a35rBv45L6,Navy-Marine Corps Memorial Stadium,38.985000,-76.507000
mls,e7MzlRjqr0,America First Field,40.582900,-111.893200
mls,eV5Dz2JQKn,Levi's Stadium,37.403000,-121.970000
mls,eV5DzVRQKn,TCF Bank Stadium,44.976000,-93.225000
mls,eVq32yn5WO,Yankee Stadium,40.829200,-73.926400
mls,eVq3aBjMWO,Los Angeles Memorial Coliseum,34.013900,-118.287800
mls,eVq3alGMWO,Toyota Stadium,33.154400,-96.835300
mls,gOMnY6mQwN,Bobby Dodd Stadium,33.772500,-84.392800
mls,gpMOzPrQzy,Camping World Stadium,28.538900,-81.402800
mls,gpMOzdEQzy,Soldier Field,41.862300,-87.616700
mls,jYQJ1PBqGR,RFK Stadium,38.890000,-76.972000
mls,jYQJZDDQGR,Q2 Stadium,30.388200,-97.719800
mls,jYQJZPZQGR,Geodis Park,36.130200,-86.765600
mls,kaggle-at-t-stadium,AT&T Stadium,32.747900,-97.092800
mls,kaggle-cardinal-stadium,Cardinal Stadium,41.769400,-88.145800
mls,kaggle-community-america-ballpark,Community America Ballpark,39.124500,-94.830900
mls,kaggle-cotton-bowl,Cotton Bowl,32.779600,-96.759600
mls,kaggle-dragon-stadium,Dragon Stadium,32.929900,-97.112000
mls,kaggle-empire-field,Empire Field,49.285800,-123.042700
mls,kaggle-foxboro-stadium,Foxboro Stadium,42.090900,-71.264200
mls,kaggle-giants-stadium,Giants Stadium,40.817000,-74.073800
mls,kaggle-houlihan-s-stadium,Houlihan's Stadium,27.976000,-82.503400
mls,kaggle-lockhart-stadium,Lockhart Stadium,26.193200,-80.160700
mls,kaggle-miami-orange-bowl,Miami Orange Bowl,25.778100,-80.219600
mls,kaggle-mile-high-stadium,Mile High Stadium,39.744000,-105.019200
mls,kaggle-nrg-stadium,NRG Stadium,29.684900,-95.410800
mls,kaggle-oakland-coliseum,Oakland Coliseum,37.751600,-122.200500
mls,kaggle-ohio-stadium,Ohio Stadium,40.001600,-83.019700
mls,kaggle-raymond-james-stadium,Raymond James Stadium,27.976000,-82.503400
mls,kaggle-rice-eccles-stadium,Rice-Eccles Stadium,40.759900,-111.848900
mls,kaggle-robertson-stadium,Robertson Stadium,29.720800,-95.344100
mls,kaggle-spartan-stadium,Spartan Stadium,37.319700,-121.868300
mls,ljqEDnO5x0,BC Place,49.276700,-123.111900
mls,ljqEVDNQx0,Rogers Centre,43.641400,-79.389200
mls,odMXGRrQYL,Allianz Field,44.952800,-93.165000
mls,odMXgYWQYL,Miami Freedom Park,25.790300,-80.260100
mls,p6qbX06M0G,Providence Park,45.521400,-122.691700
mls,p6qbeb850G,Historic Crew Stadium,40.009400,-82.991100
mls,p6qbejp50G,FirstEnergy Stadium,41.506100,-81.699700
mls,vzqoGO7qap,Maryland SoccerPlex,39.152800,-77.313600
mls,vzqoJrj5ap,Inter&Co Stadium,28.541100,-81.389300
mls,vzqor1Z5ap,Arrowhead Stadium,39.048900,-94.484000
mls,wvq9p1Y5Wn,Dignity Health Sports Park,33.864000,-118.261000
mls,wvq9p775Wn,Gillette Stadium,42.091000,-71.264000
mls,xW5pwORMg1,Audi Field,38.868300,-77.012200
nba-kaggle,1000011,Chase Center,37.767900,-122.387422
nba-kaggle,1000046,Ball Arena,39.748684,-105.007544
nba-kaggle,1000052,Paycom Center,35.463396,-97.515081
nba-kaggle,1000063,Gainbridge Fieldhouse,39.763933,-86.155502
nba-kaggle,1000069,Crypto.com Arena,34.042998,-118.267135
nba-kaggle,1000080,Moody Center,30.280937,-97.730652
nba-kaggle,1000100,Kaseya Center,25.781360,-80.187944
nba-kaggle,1000106,Delta Center,40.768327,-111.901055
nba-kaggle,1000118,Frost Bank Center,29.426921,-98.437506
nba-kaggle,1000120,Acrisure Arena,33.779794,-116.340545
nba-kaggle,1000125,Kia Center,28.539287,-81.383889
nba-kaggle,1000132,Frontwave Arena,33.207461,-117.314732
nba-kaggle,1000137,Intuit Dome,33.944259,-118.342172
nba-kaggle,1000144,Rocket Arena,41.496686,-81.688575
nba-kaggle,1000152,Xfinity Mobile Arena,39.901100,-75.172016
nba-kaggle,1000154,Pechanga Arena,32.755304,-117.212270
nba-kaggle,1000155,Dickies Arena,32.741066,-97.368483
nba-kaggle,1000159,Mortgage Matchup Center,33.446039,-112.071101
nba-kaggle,160,Smoothie King Center,29.949039,-90.082069
nba-kaggle,17,TD Garden,42.366299,-71.062162
nba-kaggle,193,American Airlines Center,32.790489,-96.810283
nba-kaggle,215,Toyota Center,29.750747,-95.362231
nba-kaggle,242,FedExForum,35.138233,-90.050769
nba-kaggle,258,Coliseo de Puerto Rico,18.427819,-66.061338
nba-kaggle,30,Madison Square Garden,40.750513,-73.993516
nba-kaggle,40,North Charleston Coliseum,32.865567,-80.022342
nba-kaggle,461,Barclays Center,40.682511,-73.975252
nba-kaggle,51,Moda Center,45.531579,-122.666834
nba-kaggle,606,T-Mobile Arena,36.102678,-115.178224
nba-kaggle,609,Golden 1 Center,38.580140,-121.499501
nba-kaggle,61,Target Center,44.979592,-93.275983
nba-kaggle,624,Little Caesars Arena,42.340977,-83.054954
nba-kaggle,642,Fiserv Forum,43.045010,-87.917487
nba-kaggle,650,State Farm Arena,33.757370,-84.396385
nba-kaggle,66,United Center,41.880683,-87.674185
nba-kaggle,77,Capital One Arena,38.898188,-77.020938
nba-kaggle,9,Spectrum Center,35.225098,-80.839154
nba-kaggle,seed-ARCO Arena,ARCO Arena,38.649300,-121.518300
nba-kaggle,seed-Alamodome,Alamodome,29.416900,-98.477000
nba-kaggle,seed-American Airlines Center,American Airlines Center,32.790500,-96.810300
nba-kaggle,seed-Amway Center,Amway Center,28.539200,-81.383900
nba-kaggle,seed-Arizona Veterans Memorial Coliseum,Arizona Veterans Memorial Coliseum,33.452800,-112.087900
nba-kaggle,seed-Ball Arena,Ball Arena,39.748700,-105.007700
nba-kaggle,seed-Barclays Center,Barclays Center,40.682600,-73.975400
nba-kaggle,seed-Boston Garden,Boston Garden,42.366700,-71.062000
nba-kaggle,seed-Bradley Center,Bradley Center,43.043600,-87.916900
nba-kaggle,seed-Capital Centre,Capital Centre,38.934500,-76.849700
nba-kaggle,seed-Capital One Arena,Capital One Arena,38.898100,-77.020900
nba-kaggle,seed-Charlotte Coliseum,Charlotte Coliseum,35.220100,-80.853500
nba-kaggle,seed-Chase Center,Chase Center,37.768000,-122.387800
nba-kaggle,seed-Chicago Stadium,Chicago Stadium,41.880700,-87.674200
nba-kaggle,seed-Continental Airlines Arena,Continental Airlines Arena,40.813500,-74.074400
nba-kaggle,seed-Crypto.com Arena,Crypto.com Arena,34.043000,-118.267300
nba-kaggle,seed-Delta Center,Delta Center,40.768300,-111.901100
nba-kaggle,seed-FedExForum,FedExForum,35.138200,-90.050500
nba-kaggle,seed-Fiserv Forum,Fiserv Forum,43.045100,-87.917400
nba-kaggle,seed-Footprint Center,Footprint Center,33.445700,-112.071200
nba-kaggle,seed-Frost Bank Center,Frost Bank Center,29.426900,-98.437500
nba-kaggle,seed-Gainbridge Fieldhouse,Gainbridge Fieldhouse,39.763900,-86.155500
nba-kaggle,seed-General Motors Place,General Motors Place,49.277800,-123.108800
nba-kaggle,seed-Golden 1 Center,Golden 1 Center,38.580200,-121.499700
nba-kaggle,seed-Great Western Forum,Great Western Forum,33.958100,-118.341800
nba-kaggle,seed-HemisFair Arena,HemisFair Arena,29.423800,-98.477000
nba-kaggle,seed-Intuit Dome,Intuit Dome,33.942500,-118.341300
nba-kaggle,seed-Kaseya Center,Kaseya Center,25.781400,-80.187000
nba-kaggle,seed-KeyArena,KeyArena,47.622100,-122.354000
nba-kaggle,seed-Little Caesars Arena,Little Caesars Arena,42.341100,-83.055300
nba-kaggle,seed-Los Angeles Sports Arena,Los Angeles Sports Arena,34.014100,-118.287900
nba-kaggle,seed-Madison Square Garden,Madison Square Garden,40.750500,-73.993400
nba-kaggle,seed-Market Square Arena,Market Square Arena,39.767700,-86.153100
nba-kaggle,seed-McNichols Sports Arena,McNichols Sports Arena,39.743800,-105.020100
nba-kaggle,seed-Memorial Coliseum,Memorial Coliseum,45.532700,-122.665300
nba-kaggle,seed-Miami Arena,Miami Arena,25.788700,-80.200000
nba-kaggle,seed-Moda Center,Moda Center,45.531600,-122.666800
nba-kaggle,seed-Oakland Coliseum Arena,Oakland Coliseum Arena,37.750300,-122.202000
nba-kaggle,seed-Omni Coliseum,Omni Coliseum,33.758000,-84.397000
nba-kaggle,seed-Oracle Arena,Oracle Arena,37.750300,-122.202000
nba-kaggle,seed-Orlando Arena,Orlando Arena,28.539200,-81.383900
nba-kaggle,seed-Paycom Center,Paycom Center,35.463400,-97.515100
nba-kaggle,seed-Philips Arena,Philips Arena,33.757300,-84.396300
nba-kaggle,seed-Prudential Center,Prudential Center,40.733600,-74.171000
nba-kaggle,seed-Reunion Arena,Reunion Arena,32.776700,-96.810700
nba-kaggle,seed-Richfield Coliseum,Richfield Coliseum,41.241700,-81.619800
nba-kaggle,seed-Rocket Mortgage FieldHouse,Rocket Mortgage FieldHouse,41.496600,-81.687900
nba-kaggle,seed-Salt Palace,Salt Palace,40.768600,-111.901100
nba-kaggle,seed-Scotiabank Arena,Scotiabank Arena,43.643500,-79.379100
nba-kaggle,seed-SkyDome,SkyDome,43.641400,-79.389400
nba-kaggle,seed-Smoothie King Center,Smoothie King Center,29.949000,-90.082100
nba-kaggle,seed-Spectrum Center,Spectrum Center,35.225100,-80.839200
nba-kaggle,seed-Staples Center,Staples Center,34.043000,-118.267300
nba-kaggle,seed-State Farm Arena,State Farm Arena,33.757300,-84.396300
nba-kaggle,seed-TD Garden,TD Garden,42.366200,-71.062100
nba-kaggle,seed-Target Center,Target Center,44.979500,-93.276100
nba-kaggle,seed-The Palace of Auburn Hills,The Palace of Auburn Hills,42.699700,-83.245500
nba-kaggle,seed-The Pyramid,The Pyramid,35.158000,-90.052600
nba-kaggle,seed-The Spectrum,The Spectrum,39.904600,-75.171900
nba-kaggle,seed-The Summit,The Summit,29.690700,-95.407200
nba-kaggle,seed-Toyota Center,Toyota Center,29.750800,-95.362100
nba-kaggle,seed-United Center,United Center,41.880700,-87.674200
nba-kaggle,seed-Wells Fargo Center,Wells Fargo Center,39.901200,-75.172000
nflverse,ATL00,Georgia Dome,33.757300,-84.400600
nflverse,ATL97,Mercedes-Benz Stadium,33.755400,-84.400900
nflverse,BAL00,M&T Bank Stadium,39.278000,-76.622700
nflverse,BOS00,Gillette Stadium,42.090900,-71.264300
nflverse,BOS99,Foxboro Stadium,42.065400,-71.257100
nflverse,BRG00,Tiger Stadium (LSU),30.411800,-91.183900
nflverse,BUF00,Highmark Stadium,42.773800,-78.786900
nflverse,BUF01,Rogers Centre,43.641400,-79.389400
nflverse,CAR00,Bank of America Stadium,35.225800,-80.852800
nflverse,CHI98,Soldier Field,41.862300,-87.616700
nflverse,CHI99,Memorial Stadium (Champaign),40.099600,-88.236100
nflverse,CIN00,Paycor Stadium,39.095500,-84.516000
nflverse,CIN99,Cinergy Field,39.097500,-84.516400
nflverse,CLE00,Huntington Bank Field,41.506100,-81.699500
nflverse,DAL00,AT&T Stadium,32.747300,-97.094500
nflverse,DAL99,Texas Stadium,32.840700,-96.911100
nflverse,DEN00,Empower Field at Mile High,39.743900,-105.020100
nflverse,DEN99,Mile High Stadium,39.744400,-105.020100
nflverse,DET00,Ford Field,42.340000,-83.045600
nflverse,DET99,Pontiac Silverdome,42.629700,-83.257800
nflverse,FRA00,Deutsche Bank Park,50.068500,8.645500
nflverse,GER00,Allianz Arena,48.218800,11.624700
nflverse,GNB00,Lambeau Field,44.501300,-88.062200
nflverse,HOU00,Reliant Stadium,29.684700,-95.410700
nflverse,IND00,Lucas Oil Stadium,39.760100,-86.163900
nflverse,IND99,RCA Dome,39.763300,-86.160800
nflverse,JAX00,EverBank Stadium,30.323900,-81.637300
nflverse,KAN00,GEHA Field at Arrowhead Stadium,39.048900,-94.483900
nflverse,LAX01,SoFi Stadium,33.953500,-118.339200
nflverse,LAX97,StubHub Center,33.864400,-118.261100
nflverse,LAX99,Los Angeles Memorial Coliseum,34.014100,-118.287900
nflverse,LON00,Wembley Stadium,51.556000,-0.279500
nflverse,LON01,Twickenham Stadium,51.456000,-0.341000
nflverse,LON02,Tottenham Stadium,51.604300,-0.066400
nflverse,MEX00,Azteca Stadium,19.302900,-99.150500
nflverse,MIA00,Hard Rock Stadium,25.958000,-80.238900
nflverse,MIN00,Mall of America Field,44.974000,-93.258100
nflverse,MIN01,U.S. Bank Stadium,44.973600,-93.257500
nflverse,MIN98,TCF Bank Stadium,44.976000,-93.223900
nflverse,NAS00,Nissan Stadium,36.166500,-86.771300
nflverse,NOR00,Caesars Superdome,29.951100,-90.081200
nflverse,NYC00,Giants Stadium,40.813500,-74.074400
nflverse,NYC01,MetLife Stadium,40.813500,-74.074500
nflverse,OAK00,Ring Central Coliseum,37.751600,-122.200500
nflverse,PHI00,Lincoln Financial Field,39.900800,-75.167500
nflverse,PHI99,Veterans Stadium,39.905800,-75.186100
nflverse,PHO00,State Farm Stadium,33.527600,-112.262600
nflverse,PHO99,Sun Devil Stadium,33.426700,-111.932500
nflverse,PIT00,Acrisure Stadium,40.446800,-80.015800
nflverse,PIT99,Three Rivers Stadium,40.446300,-80.015800
nflverse,SAN00,Alamo Dome,29.416900,-98.477000
nflverse,SAO00,Arena Corinthians,-23.545300,-46.474200
nflverse,SDG00,Qualcomm Stadium,32.783100,-117.119500
nflverse,SEA00,Lumen Field,47.595200,-122.331600
nflverse,SEA98,Seattle Kingdome,47.595200,-122.331600
nflverse,SEA99,Husky Stadium,47.650300,-122.301700
nflverse,SFO00,Candlestick Park,37.713500,-122.386000
nflverse,SFO01,Levi's Stadium,37.403300,-121.969400
nflverse,STL00,Edward Jones Dome,38.632900,-90.188600
nflverse,TAM00,Raymond James Stadium,27.975900,-82.503300
nflverse,VEG00,Allegiant Stadium,36.090900,-115.183300
nflverse,WAS00,Northwest Stadium,38.907700,-76.864500
nhl,nhl-ANA-1993,Honda Center,33.807800,-117.876500
nhl,nhl-ARI-2014,Gila River Arena,33.531900,-112.261100
nhl,nhl-ARI-2022,Mullett Arena,33.424200,-111.931600
nhl,nhl-ATL-1999,Philips Arena,33.757300,-84.396300
nhl,nhl-BOS-1990,Boston Garden,42.366700,-71.062000
nhl,nhl-BOS-1995,TD Garden,42.366200,-71.062100
nhl,nhl-BUF-1990,Buffalo Memorial Auditorium,42.891900,-78.874700
nhl,nhl-BUF-1996,KeyBank Center,42.875000,-78.876500
nhl,nhl-CAR-1997,Greensboro Coliseum,36.072600,-79.828600
nhl,nhl-CAR-1999,Lenovo Center,35.803300,-78.721900
nhl,nhl-CBJ-2000,Nationwide Arena,39.969200,-83.006100
nhl,nhl-CGY-1990,Scotiabank Saddledome,51.037400,-114.051900
nhl,nhl-CHI-1990,Chicago Stadium,41.880700,-87.674200
nhl,nhl-CHI-1994,United Center,41.880700,-87.674200
nhl,nhl-COL-1995,Ball Arena,39.748700,-105.007700
nhl,nhl-DAL-1993,Reunion Arena,32.776700,-96.810700
nhl,nhl-DAL-2001,American Airlines Center,32.790500,-96.810300
nhl,nhl-DET-1990,Joe Louis Arena,42.328600,-83.054800
nhl,nhl-DET-2017,Little Caesars Arena,42.341100,-83.055300
nhl,nhl-EDM-1990,Rexall Place,53.562900,-113.518800
nhl,nhl-EDM-2016,Rogers Place,53.546900,-113.497900
nhl,nhl-FLA-1993,Miami Arena,25.788700,-80.200000
nhl,nhl-FLA-1998,Amerant Bank Arena,26.158400,-80.325500
nhl,nhl-HFD-1990,Hartford Civic Center,41.765800,-72.673400
nhl,nhl-LAK-1990,Great Western Forum,33.958100,-118.341800
nhl,nhl-LAK-1999,Crypto.com Arena,34.043000,-118.267300
nhl,nhl-MIN-2000,Grand Casino Arena,44.944700,-93.101100
nhl,nhl-MTL-1990,Montreal Forum,45.496000,-73.579300
nhl,nhl-MTL-1996,Centre Bell,45.496100,-73.569300
nhl,nhl-NJD-1990,Brendan Byrne Arena,40.813500,-74.074400
nhl,nhl-NJD-2007,Prudential Center,40.733600,-74.171000
nhl,nhl-NSH-1998,Bridgestone Arena,36.159300,-86.778400
nhl,nhl-NYI-1990,Nassau Veterans Memorial Coliseum,40.722900,-73.590500
nhl,nhl-NYI-2015,Barclays Center,40.682600,-73.975400
nhl,nhl-NYI-2021,UBS Arena,40.723000,-73.725600
nhl,nhl-NYR-1990,Madison Square Garden,40.750500,-73.993400
nhl,nhl-OTT-1992,Canadian Tire Centre,45.296900,-75.927000
nhl,nhl-PHI-1990,The Spectrum,39.904600,-75.171900
nhl,nhl-PHI-1996,Xfinity Mobile Arena,39.901200,-75.172000
nhl,nhl-PHX-1996,America West Arena,33.445700,-112.071200
nhl,nhl-PHX-2003,Jobing.com Arena,33.531900,-112.261100
nhl,nhl-PIT-1990,Civic Arena,40.448200,-79.989900
nhl,nhl-PIT-2010,PPG Paints Arena,40.439500,-79.989200
nhl,nhl-SEA-2021,Climate Pledge Arena,47.622100,-122.354000
nhl,nhl-SJS-1991,SAP Center at San Jose,37.332700,-121.901300
nhl,nhl-STL-1990,St. Louis Arena,38.637300,-90.254000
nhl,nhl-STL-1994,Enterprise Center,38.626600,-90.202700
nhl,nhl-TBL-1992,Benchmark International Arena,27.942800,-82.451800
nhl,nhl-TOR-1990,Maple Leaf Gardens,43.661600,-79.389100
nhl,nhl-TOR-1999,Scotiabank Arena,43.643500,-79.379100
nhl,nhl-UTA-2024,Delta Center,40.768300,-111.901100
nhl,nhl-VAN-1990,Pacific Coliseum,49.283700,-123.042800
nhl,nhl-VAN-1995,Rogers Arena,49.277800,-123.108800
nhl,nhl-VGK-2017,T-Mobile Arena,36.102900,-115.178500
nhl,nhl-WIN-1990,Winnipeg Arena,49.903800,-97.165300
nhl,nhl-WPG-2011,Canada Life Centre,49.892600,-97.143600
nhl,nhl-WSH-1990,Capital Centre,38.934500,-76.849700
nhl,nhl-WSH-1997,Capital One Arena,38.898100,-77.020900
retrosheet,ANA01,Angel Stadium of Anaheim,33.800260,-117.881743
retrosheet,ARL01,Arlington Stadium,32.685962,-97.180668
retrosheet,ATL01,Atlanta-Fulton County Stadium,33.739594,-84.389571
retrosheet,ATL02,Turner Field,33.735527,-84.388651
retrosheet,ATL03,Suntrust Park,33.890738,-84.467616
retrosheet,BAL11,Memorial Stadium,39.343907,-76.582928
retrosheet,BAL12,Oriole Park at Camden Yards,39.283738,-76.621606
retrosheet,BOS07,Fenway Park,42.346461,-71.097100
retrosheet,BUF05,Sahlen Field,42.880499,-78.873790
retrosheet,CHI10,Comiskey Park I,41.829692,-87.633792
retrosheet,CHI11,Wrigley Field,41.948185,-87.655559
retrosheet,CIN07,Crosley Field,39.277248,-84.362223
retrosheet,CLE07,Cleveland Stadium,41.506056,-81.699712
retrosheet,CLE08,Progressive Field,41.496091,-81.685132
retrosheet,DEN01,Mile High Stadium,39.743952,-105.019223
